2018-07-12T12:59:55.887,FE,19, 0, 0,C0, 1, 1,    16,mavlink_param_value_t,param_value,0.1,param_count,773,param_index,266,param_id,ATC_THR_MIX_MIN,param_type,9,,sig ,Len,33
2018-07-12T12:59:55.918,FE,19, 0, 0,C1, 1, 1,    16,mavlink_param_value_t,param_value,0.5,param_count,773,param_index,267,param_id,ATC_THR_MIX_MAX,param_type,9,,sig ,Len,33
2018-07-12T12:59:55.918,FE,19, 0, 0,C2, 1, 1,    16,mavlink_param_value_t,param_value,0.5,param_count,773,param_index,268,param_id,ATC_THR_MIX_MAN,param_type,9,,sig ,Len,33
2018-07-12T12:59:55.918,FE,19, 0, 0,C3, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,269,param_id,PSC_ACC_XY_FILT,param_type,9,,sig ,Len,33
2018-07-12T12:59:55.963,FE,19, 0, 0,C4, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,270,param_id,SR0_RAW_SENS,param_type,4,,sig ,Len,33
2018-07-12T12:59:55.963,FE,19, 0, 0,C5, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,271,param_id,SR0_EXT_STAT,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.016,FE, 9, 0, 0,3A,FF,BE,     0,mavlink_heartbeat_t,custom_mode,0,type,6,autopilot,8,base_mode,0,system_status,0,mavlink_version,3,,sig ,Len,17
2018-07-12T12:59:56.084,FE,19, 0, 0,C6, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,272,param_id,SR0_RC_CHAN,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.084,FE,19, 0, 0,C7, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,273,param_id,SR0_RAW_CTRL,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.084,FE,19, 0, 0,C8, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,274,param_id,SR0_POSITION,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.128,FE,19, 0, 0,C9, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,275,param_id,SR0_EXTRA1,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.128,FE, 9, 0, 0,CA, 1, 1,     0,mavlink_heartbeat_t,custom_mode,0,type,2,autopilot,3,base_mode,81,system_status,3,mavlink_version,3,,sig ,Len,17
2018-07-12T12:59:56.128,FE,19, 0, 0,CB, 1, 1,    16,mavlink_param_value_t,param_value,98553.54,param_count,773,param_index,65535,param_id,GND_ABS_PRESS,param_type,9,,sig ,Len,33
2018-07-12T12:59:56.128,FE,19, 0, 0,CC, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,276,param_id,SR0_EXTRA2,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.164,FE,19, 0, 0,CD, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,277,param_id,SR0_EXTRA3,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.164,FE,19, 0, 0,CE, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,278,param_id,SR0_PARAMS,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.164,FE,19, 0, 0,CF, 1, 1,    16,mavlink_param_value_t,param_value,5,param_count,773,param_index,279,param_id,SR0_ADSB,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.164,FE, 9, 0, 0,EB,33,44,    A6,mavlink_radio_t,rxerrors,915,fixed,666,rssi,173,remrssi,176,txbuf,100,noise,40,remnoise,37,,sig ,Len,17
2018-07-12T12:59:56.164,FE, 9, 0, 0,EB,33,44,    6D,mavlink_radio_status_t,rxerrors,915,fixed,666,rssi,173,remrssi,176,txbuf,100,noise,40,remnoise,37,,sig ,Len,17
2018-07-12T12:59:56.213,FE,19, 0, 0,D0, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,280,param_id,SR1_RAW_SENS,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.217,FE,19, 0, 0,D1, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,281,param_id,SR1_EXT_STAT,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.234,FE,19, 0, 0,D2, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,282,param_id,SR1_RC_CHAN,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.261,FE,19, 0, 0,D3, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,283,param_id,SR1_RAW_CTRL,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.261,FE,19, 0, 0,D4, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,284,param_id,SR1_POSITION,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.261,FE,19, 0, 0,D5, 1, 1,    16,mavlink_param_value_t,param_value,4,param_count,773,param_index,285,param_id,SR1_EXTRA1,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.294,FE,19, 0, 0,D6, 1, 1,    16,mavlink_param_value_t,param_value,4,param_count,773,param_index,286,param_id,SR1_EXTRA2,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.309,FE,19, 0, 0,D7, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,287,param_id,SR1_EXTRA3,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.309,FE,19, 0, 0,D8, 1, 1,    16,mavlink_param_value_t,param_value,10,param_count,773,param_index,288,param_id,SR1_PARAMS,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.325,FE,19, 0, 0,D9, 1, 1,    16,mavlink_param_value_t,param_value,5,param_count,773,param_index,289,param_id,SR1_ADSB,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.352,FE,19, 0, 0,DA, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,290,param_id,SR2_RAW_SENS,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.352,FE,19, 0, 0,DB, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,291,param_id,SR2_EXT_STAT,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.377,FE,19, 0, 0,DC, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,292,param_id,SR2_RC_CHAN,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.377,FE,19, 0, 0,DD, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,293,param_id,SR2_RAW_CTRL,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.377,FE,19, 0, 0,DE, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,294,param_id,SR2_POSITION,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.420,FE,19, 0, 0,DF, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,295,param_id,SR2_EXTRA1,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.420,FE,19, 0, 0,E0, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,296,param_id,SR2_EXTRA2,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.542,FE,19, 0, 0,E1, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,297,param_id,SR2_EXTRA3,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.542,FE,19, 0, 0,E2, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,298,param_id,SR2_PARAMS,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.542,FE,19, 0, 0,E3, 1, 1,    16,mavlink_param_value_t,param_value,5,param_count,773,param_index,299,param_id,SR2_ADSB,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.565,FE,14, 0, 0,E4, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.07545758,alt,0.35,climb,0.22,heading,89,throttle,0,,sig ,Len,28
2018-07-12T12:59:56.565,FE,33, 0, 0,E5, 1, 1,    FD,mavlink_statustext_t,severity,6,text,EKF2 IMU1 in-flight yaw alignment complete,,sig ,Len,59
2018-07-12T12:59:56.608,FE,1C, 0, 0,E6, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,43207,roll,0.05127209,pitch,-0.02055816,yaw,1.56842,rollspeed,-0.002191519,pitchspeed,-0.002120074,yawspeed,0.001196586,,sig ,Len,36
2018-07-12T12:59:56.608,FE,18, 0, 0,E7, 1, 1,    B2,mavlink_ahrs2_t,roll,0.04860863,pitch,-0.02175234,yaw,1.576419,altitude,0,lat,0,lng,0,,sig ,Len,32
2018-07-12T12:59:56.608,FE,28, 0, 0,E8, 1, 1,    B6,mavlink_ahrs3_t,roll,0.05127209,pitch,-0.02055816,yaw,1.56842,altitude,0,lat,0,lng,0,v1,0,v2,0,v3,0,v4,0,,sig ,Len,48
2018-07-12T12:59:56.653,FE,19, 0, 0,E9, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,300,param_id,SR3_RAW_SENS,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.653,FE,19, 0, 0,EA, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,301,param_id,SR3_EXT_STAT,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.775,FE,19, 0, 0,EB, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,302,param_id,SR3_RC_CHAN,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.775,FE,19, 0, 0,EC, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,303,param_id,SR3_RAW_CTRL,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.775,FE,19, 0, 0,ED, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,304,param_id,SR3_POSITION,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.805,FE,19, 0, 0,EE, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,305,param_id,SR3_EXTRA1,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.805,FE,19, 0, 0,EF, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,306,param_id,SR3_EXTRA2,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.805,FE,19, 0, 0,F0, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,307,param_id,SR3_EXTRA3,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.838,FE,19, 0, 0,F1, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,308,param_id,SR3_PARAMS,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.838,FE,19, 0, 0,F2, 1, 1,    16,mavlink_param_value_t,param_value,5,param_count,773,param_index,309,param_id,SR3_ADSB,param_type,4,,sig ,Len,33
2018-07-12T12:59:56.838,FE,19, 0, 0,F3, 1, 1,    16,mavlink_param_value_t,param_value,1,param_count,773,param_index,310,param_id,AHRS_GPS_GAIN,param_type,9,,sig ,Len,33
2018-07-12T12:59:56.870,FE,19, 0, 0,F4, 1, 1,    16,mavlink_param_value_t,param_value,1,param_count,773,param_index,311,param_id,AHRS_GPS_USE,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.007,FE,19, 0, 0,F5, 1, 1,    16,mavlink_param_value_t,param_value,0.2,param_count,773,param_index,312,param_id,AHRS_YAW_P,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.007,FE,19, 0, 0,F6, 1, 1,    16,mavlink_param_value_t,param_value,0.2,param_count,773,param_index,313,param_id,AHRS_RP_P,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.007,FE,19, 0, 0,F7, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,314,param_id,AHRS_WIND_MAX,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.038,FE,19, 0, 0,F8, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,315,param_id,AHRS_TRIM_X,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.038,FE,19, 0, 0,F9, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,316,param_id,AHRS_TRIM_Y,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.038,FE,19, 0, 0,FA, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,317,param_id,AHRS_TRIM_Z,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.044,FE, 9, 0, 0,3B,FF,BE,     0,mavlink_heartbeat_t,custom_mode,0,type,6,autopilot,8,base_mode,0,system_status,0,mavlink_version,3,,sig ,Len,17
2018-07-12T12:59:57.069,FE,19, 0, 0,FB, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,318,param_id,AHRS_ORIENTATION,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.069,FE,19, 0, 0,FC, 1, 1,    16,mavlink_param_value_t,param_value,0.1,param_count,773,param_index,319,param_id,AHRS_COMP_BETA,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.069,FE,19, 0, 0,FD, 1, 1,    16,mavlink_param_value_t,param_value,6,param_count,773,param_index,320,param_id,AHRS_GPS_MINSATS,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.069,FE, 9, 0, 0,EC,33,44,    A6,mavlink_radio_t,rxerrors,915,fixed,666,rssi,174,remrssi,177,txbuf,100,noise,40,remnoise,32,,sig ,Len,17
2018-07-12T12:59:57.085,FE, 9, 0, 0,EC,33,44,    6D,mavlink_radio_status_t,rxerrors,915,fixed,666,rssi,174,remrssi,177,txbuf,100,noise,40,remnoise,32,,sig ,Len,17
2018-07-12T12:59:57.116,FE,19, 0, 0,FE, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,321,param_id,AHRS_EKF_TYPE,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.148,FE,19, 0, 0,FF, 1, 1,    16,mavlink_param_value_t,param_value,3,param_count,773,param_index,322,param_id,MNT_DEFLT_MODE,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.148,FE, 9, 0, 0, 0, 1, 1,     0,mavlink_heartbeat_t,custom_mode,0,type,2,autopilot,3,base_mode,209,system_status,3,mavlink_version,3,,sig ,Len,17
2018-07-12T12:59:57.180,FE,1C, 0, 0, 1, 1, 1,    21,mavlink_global_position_int_t,time_boot_ms,44171,lat,0,lon,0,alt,240,relative_alt,240,vx,13,vy,4,vz,26,hdg,8989,,sig ,Len,36
2018-07-12T12:59:57.180,FE,15, 0, 0, 2, 1, 1,    24,mavlink_servo_output_raw_t,time_usec,44171269,servo1_raw,1100,servo2_raw,1100,servo3_raw,1100,servo4_raw,1100,servo5_raw,0,servo6_raw,0,servo7_raw,0,servo8_raw,0,port,0,servo9_raw,0,servo10_raw,0,servo11_raw,0,servo12_raw,0,servo13_raw,0,servo14_raw,0,servo15_raw,0,servo16_raw,0,,sig ,Len,29
2018-07-12T12:59:57.180,FE,16, 0, 0, 3, 1, 1,    23,mavlink_rc_channels_raw_t,time_boot_ms,44171,chan1_raw,1487,chan2_raw,1504,chan3_raw,995,chan4_raw,1592,chan5_raw,1146,chan6_raw,993,chan7_raw,2016,chan8_raw,1504,port,0,rssi,0,,sig ,Len,30
2018-07-12T12:59:57.212,FE,2A, 0, 0, 4, 1, 1,    41,mavlink_rc_channels_t,time_boot_ms,44171,chan1_raw,1487,chan2_raw,1504,chan3_raw,995,chan4_raw,1592,chan5_raw,1146,chan6_raw,993,chan7_raw,2016,chan8_raw,1504,chan9_raw,0,chan10_raw,0,chan11_raw,0,chan12_raw,0,chan13_raw,0,chan14_raw,0,chan15_raw,0,chan16_raw,0,chan17_raw,0,chan18_raw,0,chancount,8,rssi,0,,sig ,Len,50
2018-07-12T12:59:57.228,FE,19, 0, 0, 5, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,323,param_id,MNT_RETRACT_X,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.324,FE,19, 0, 0, 6, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,324,param_id,MNT_RETRACT_Y,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.463,FE,19, 0, 0, 7, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,325,param_id,MNT_RETRACT_Z,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.463,FE,19, 0, 0, 8, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,326,param_id,MNT_NEUTRAL_X,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.463,FE,19, 0, 0, 9, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,327,param_id,MNT_NEUTRAL_Y,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.479,FE,19, 0, 0, A, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,328,param_id,MNT_NEUTRAL_Z,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.496,FE,19, 0, 0, B, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,329,param_id,MNT_STAB_ROLL,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.496,FE,19, 0, 0, C, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,330,param_id,MNT_STAB_TILT,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.511,FE,19, 0, 0, D, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,331,param_id,MNT_STAB_PAN,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.527,FE,19, 0, 0, E, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,332,param_id,MNT_RC_IN_ROLL,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.527,FE,19, 0, 0, F, 1, 1,    16,mavlink_param_value_t,param_value,-4500,param_count,773,param_index,333,param_id,MNT_ANGMIN_ROL,param_type,4,,sig ,Len,33
2018-07-12T12:59:57.571,FE,19, 0, 0,10, 1, 1,    16,mavlink_param_value_t,param_value,4500,param_count,773,param_index,334,param_id,MNT_ANGMAX_ROL,param_type,4,,sig ,Len,33
2018-07-12T12:59:57.571,FE,19, 0, 0,11, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,335,param_id,MNT_RC_IN_TILT,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.684,FE,19, 0, 0,12, 1, 1,    16,mavlink_param_value_t,param_value,-4500,param_count,773,param_index,336,param_id,MNT_ANGMIN_TIL,param_type,4,,sig ,Len,33
2018-07-12T12:59:57.684,FE,19, 0, 0,13, 1, 1,    16,mavlink_param_value_t,param_value,4500,param_count,773,param_index,337,param_id,MNT_ANGMAX_TIL,param_type,4,,sig ,Len,33
2018-07-12T12:59:57.698,FE,19, 0, 0,14, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,338,param_id,MNT_RC_IN_PAN,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.726,FE,19, 0, 0,15, 1, 1,    16,mavlink_param_value_t,param_value,-4500,param_count,773,param_index,339,param_id,MNT_ANGMIN_PAN,param_type,4,,sig ,Len,33
2018-07-12T12:59:57.726,FE,19, 0, 0,16, 1, 1,    16,mavlink_param_value_t,param_value,4500,param_count,773,param_index,340,param_id,MNT_ANGMAX_PAN,param_type,4,,sig ,Len,33
2018-07-12T12:59:57.726,FE,19, 0, 0,17, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,341,param_id,MNT_JSTICK_SPD,param_type,2,,sig ,Len,33
2018-07-12T12:59:57.736,FE,19, 0, 0,18, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,342,param_id,MNT_LEAD_RLL,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.742,FE,1A, 0, 0,19, 1, 1,    1B,mavlink_raw_imu_t,time_usec,44532013,xacc,-18,yacc,-58,zacc,-950,xgyro,-1,ygyro,-1,zgyro,0,xmag,3,ymag,-184,zmag,205,,sig ,Len,34
2018-07-12T12:59:57.757,FE,16, 0, 0,1A, 1, 1,    74,mavlink_scaled_imu2_t,time_boot_ms,44532,xacc,15,yacc,36,zacc,-867,xgyro,-8,ygyro,0,zgyro,3,xmag,-175,ymag,-236,zmag,317,,sig ,Len,30
2018-07-12T12:59:57.789,FE, E, 0, 0,1B, 1, 1,    1D,mavlink_scaled_pressure_t,time_boot_ms,44532,press_abs,985.5074,press_diff,-0.02796875,temperature,3133,,sig ,Len,22
2018-07-12T12:59:57.805,FE,1F, 0, 0,1C, 1, 1,     1,mavlink_sys_status_t,onboard_control_sensors_present,23199087,onboard_control_sensors_enabled,56728943,onboard_control_sensors_health,23198767,load,413,voltage_battery,0,current_battery,-1,drop_rate_comm,0,errors_comm,0,errors_count1,0,errors_count2,0,errors_count3,0,errors_count4,0,battery_remaining,255,,sig ,Len,39
2018-07-12T12:59:57.832,FE, 6, 0, 0,1D, 1, 1,    7D,mavlink_power_status_t,Vcc,4948,Vservo,26,flags,1,,sig ,Len,14
2018-07-12T12:59:57.832,FE, 4, 0, 0,1E, 1, 1,    98,mavlink_meminfo_t,brkval,0,freemem,43712,freemem32,0,,sig ,Len,12
2018-07-12T12:59:57.832,FE, 2, 0, 0,1F, 1, 1,    2A,mavlink_mission_current_t,seq,0,,sig ,Len,10
2018-07-12T12:59:57.832,FE,1E, 0, 0,20, 1, 1,    18,mavlink_gps_raw_int_t,time_usec,0,lat,0,lon,0,alt,-17000,eph,9999,epv,9999,vel,0,cog,0,fix_type,1,satellites_visible,0,alt_ellipsoid,0,h_acc,0,v_acc,0,vel_acc,0,hdg_acc,0,,sig ,Len,38
2018-07-12T12:59:57.847,FE,1A, 0, 0,21, 1, 1,    3E,mavlink_nav_controller_output_t,nav_roll,2.87091,nav_pitch,-1.204307,alt_error,-0.3433183,aspd_error,0,xtrack_error,0,nav_bearing,89,target_bearing,0,wp_dist,0,,sig ,Len,34
2018-07-12T12:59:57.874,FE,1C, 0, 0,22, 1, 1,    A3,mavlink_ahrs_t,omegaIx,0.001438673,omegaIy,0.0006863447,omegaIz,-0.0008354594,accel_weight,0,renorm_val,0,error_rp,0.01219259,error_yaw,0.006018407,,sig ,Len,36
2018-07-12T12:59:57.874,FE, 3, 0, 0,23, 1, 1,    A5,mavlink_hwstatus_t,Vcc,5025,I2Cerr,0,,sig ,Len,11
2018-07-12T12:59:57.874,FE, C, 0, 0,24, 1, 1,     2,mavlink_system_time_t,time_unix_usec,315964826388000,time_boot_ms,44572,,sig ,Len,20
2018-07-12T12:59:57.874,FE,16, 0, 0,25, 1, 1,    C1,mavlink_ekf_status_report_t,velocity_variance,0,pos_horiz_variance,0.002578989,pos_vert_variance,0.001553679,compass_variance,0.005877839,terrain_alt_variance,0.0752538,flags,229,,sig ,Len,30
2018-07-12T12:59:57.906,FE,20, 0, 0,26, 1, 1,    F1,mavlink_vibration_t,time_usec,44592165,vibration_x,0.02595931,vibration_y,0.03694945,vibration_z,0.04463927,clipping_0,0,clipping_1,0,clipping_2,0,,sig ,Len,40
2018-07-12T12:59:57.906,FE,14, 0, 0,27, 1, 1,    4A,mavlink_vfr_hud_t,airspeed,0,groundspeed,0.1866984,alt,0.38,climb,0.29,heading,89,throttle,0,,sig ,Len,28
2018-07-12T12:59:57.964,FE,1C, 0, 0,28, 1, 1,    1E,mavlink_attitude_t,time_boot_ms,44751,roll,0.04992517,pitch,-0.02103528,yaw,1.569046,rollspeed,-0.002689008,pitchspeed,-0.001662587,yawspeed,0.001454099,,sig ,Len,36
2018-07-12T12:59:57.964,FE,18, 0, 0,29, 1, 1,    B2,mavlink_ahrs2_t,roll,0.04921217,pitch,-0.02131551,yaw,1.576378,altitude,0,lat,0,lng,0,,sig ,Len,32
2018-07-12T12:59:57.964,FE,28, 0, 0,2A, 1, 1,    B6,mavlink_ahrs3_t,roll,0.04992517,pitch,-0.02103528,yaw,1.569046,altitude,0,lat,0,lng,0,v1,0,v2,0,v3,0,v4,0,,sig ,Len,48
2018-07-12T12:59:57.990,FE, 9, 0, 0,2B, 1, 1,     0,mavlink_heartbeat_t,custom_mode,0,type,2,autopilot,3,base_mode,209,system_status,3,mavlink_version,3,,sig ,Len,17
2018-07-12T12:59:57.990,FE,19, 0, 0,2C, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,343,param_id,MNT_LEAD_PTCH,param_type,9,,sig ,Len,33
2018-07-12T12:59:57.990,FE,19, 0, 0,2D, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,344,param_id,MNT_TYPE,param_type,2,,sig ,Len,33
2018-07-12T12:59:58.034,FE,19, 0, 0,2E, 1, 1,    16,mavlink_param_value_t,param_value,1,param_count,773,param_index,345,param_id,LOG_BACKEND_TYPE,param_type,2,,sig ,Len,33
2018-07-12T12:59:58.034,FE,19, 0, 0,2F, 1, 1,    16,mavlink_param_value_t,param_value,16,param_count,773,param_index,346,param_id,LOG_FILE_BUFSIZE,param_type,2,,sig ,Len,33
2018-07-12T12:59:58.073,FE, 9, 0, 0,3C,FF,BE,     0,mavlink_heartbeat_t,custom_mode,0,type,6,autopilot,8,base_mode,0,system_status,0,mavlink_version,3,,sig ,Len,17
2018-07-12T12:59:58.156,FE,19, 0, 0,30, 1, 1,    16,mavlink_param_value_t,param_value,1,param_count,773,param_index,347,param_id,LOG_DISARMED,param_type,2,,sig ,Len,33
2018-07-12T12:59:58.156,FE,19, 0, 0,31, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,348,param_id,LOG_REPLAY,param_type,2,,sig ,Len,33
2018-07-12T12:59:58.156,FE,19, 0, 0,32, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,349,param_id,LOG_FILE_DSRMROT,param_type,2,,sig ,Len,33
2018-07-12T12:59:58.188,FE,19, 0, 0,33, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,350,param_id,BATT_MONITOR,param_type,2,,sig ,Len,33
2018-07-12T12:59:58.188,FE,19, 0, 0,34, 1, 1,    16,mavlink_param_value_t,param_value,2,param_count,773,param_index,351,param_id,BATT_VOLT_PIN,param_type,2,,sig ,Len,33
2018-07-12T12:59:58.188,FE,19, 0, 0,35, 1, 1,    16,mavlink_param_value_t,param_value,3,param_count,773,param_index,352,param_id,BATT_CURR_PIN,param_type,2,,sig ,Len,33
2018-07-12T12:59:58.219,FE,19, 0, 0,36, 1, 1,    16,mavlink_param_value_t,param_value,10.1,param_count,773,param_index,353,param_id,BATT_VOLT_MULT,param_type,9,,sig ,Len,33
2018-07-12T12:59:58.219,FE,19, 0, 0,37, 1, 1,    16,mavlink_param_value_t,param_value,17,param_count,773,param_index,354,param_id,BATT_AMP_PERVOLT,param_type,9,,sig ,Len,33
2018-07-12T12:59:58.219,FE,19, 0, 0,38, 1, 1,    16,mavlink_param_value_t,param_value,0,param_count,773,param_index,355,param_id,BATT_AMP_OFFSET,param_type,9,,sig ,Len,33
2018-07-12T12:59:58.235,FE, 9, 0, 0,ED,33,44,    A6,mavlink_radio_t,rxerrors,915,fixed,666,rssi,174,remrssi,176,txbuf,100,noise,38,remnoise,37,,sig ,Len,17
2018-07-12T12:59:58.235,FE, 9, 0, 0,ED,33,44,    6D,mavlink_radio_status_t,rxerrors,915,fixed,666,rssi,174,remrssi,176,txbuf,100,noise,38,remnoise,37,,sig ,Len,17
2018-07-12T12:59:58.308,FE,19, 0, 0,39, 1, 1,    16,mavlink_param_value_t,param_value,3300,param_count,773,param_index,356,param_id,BATT_CAPACITY,param_type,6,,sig ,Len,33
2018-07-12T12:59:58.308,FE,19, 0, 0,3A, 1, 1,    16,mavlink_param_value_t,param_value,-1,param_count,773,param_index,357,param_id,BATT_SERIAL_NUM,param_type,6,,sig ,Len,33
